id;precio;metros_cuadrados_utiles;numero_baNos;numero_habitaciones;planta;antigUedad;aire_acondicionado_Si;ascensor_Si;piscina_Si;trastero_Si;garaje_Si;balcon_Si;jardin_Si;armarios_Si;poblacion_km2;renta_media_hogar;distancia_centro_Madrid_m;pois_comunitarios;pois_BigBusiness
6840;500000;52;1;2;4;115;True;False;False;False;False;False;False;False;38855;35579;141;60;4
6847;1495000;198;2;3;1;135;True;True;False;True;False;True;False;True;12618;35579;383;60;4
6853;1750000;231;2;3;2;125;False;True;False;False;False;True;False;False;12618;35579;383;60;4
6862;1200000;169;2;3;1;102;True;True;False;False;False;True;False;False;12618;35579;383;60;4
6864;575000;170;2;3;0;125;True;False;False;False;False;False;False;True;12618;35579;383;60;4
6867;1195000;134;2;2;5;25;True;True;False;False;False;False;False;True;12618;35579;383;60;4
6868;1490000;173;2;2;4;74;True;True;False;True;False;True;False;True;12618;35579;383;60;4
6870;2550000;255;2;5;5;120;False;True;False;True;False;False;False;True;12618;35579;383;60;4
6876;2550000;255;3;4;5;98;True;True;False;False;False;False;False;False;12618;35579;383;60;4
6887;448000;94;1;1;5;125;True;True;False;False;False;False;False;False;38855;35579;170;60;4
6891;279000;60;1;3;6;165;False;False;False;True;False;False;False;False;38855;35579;144;60;4
6898;395000;53;1;0;5;115;True;False;False;False;False;False;False;False;28469;35579;844;60;4
6901;759000;84;2;2;4;125;True;True;False;False;False;False;False;False;12618;35579;383;60;4
6902;1089000;174;2;4;2;145;True;True;False;False;False;True;False;True;12618;35579;644;60;4
6905;3450000;450;3;4;2;105;False;True;False;False;False;True;False;False;12618;35579;644;60;4
6907;2000000;462;3;8;1;117;True;True;False;True;False;False;False;True;12618;35579;644;60;4
6911;1595000;164;2;3;2;36;True;True;False;False;False;False;False;True;12618;35579;383;60;4
6920;1595000;147;3;3;2;36;True;True;False;False;False;True;False;False;12618;35579;750;60;4
6921;1490000;216;3;2;5;145;True;True;False;True;False;True;False;True;12618;35579;570;60;4
6928;1595000;164;3;3;2;36;False;True;False;False;False;False;False;False;12618;35579;750;60;4
15745;351425;113;3;3;0;0;True;False;True;False;True;False;False;False;12618;35579;31;60;4
15746;327572;113;3;3;2;0;True;False;True;False;True;False;False;False;12618;35579;31;60;4
15748;346912;113;3;3;1;0;True;False;True;False;True;False;False;False;12618;35579;31;60;4
15750;344573;113;3;3;2;0;True;False;True;False;True;False;False;False;12618;35579;31;60;4
15751;345119;113;3;3;1;0;True;False;True;False;True;False;False;False;12618;35579;31;60;4
15758;330901;113;3;3;0;0;True;False;True;False;True;False;False;False;12618;35579;31;60;4
15759;341989;113;3;3;0;0;True;False;True;False;True;False;False;False;12618;35579;31;60;4
15760;359073;113;3;3;1;0;True;False;True;False;True;False;False;False;12618;35579;31;60;4
15761;323072;113;3;3;0;0;True;False;True;False;True;False;False;False;12618;35579;31;60;4
17962;110000;87;2;3;2;63;False;False;False;False;False;False;True;False;38855;35579;382;60;4
18204;270000;201;2;3;0;27;False;False;False;True;False;False;False;False;12618;35579;31;60;4
10830;1600000;180;3;3;2;55;True;True;False;True;True;False;False;True;32955;35594;4630;31;10
10834;510000;85;1;2;3;54;False;True;False;False;False;True;False;True;32955;35594;4577;31;10
10846;435000;68;1;3;1;54;True;True;False;False;False;False;False;False;32955;35594;4577;31;10
10855;550000;65;1;1;5;48;False;True;True;False;True;False;False;True;32955;35594;4663;31;10
10857;275000;40;1;1;2;19;True;True;False;False;False;False;False;True;32955;35594;4872;31;10
10881;900000;166;3;4;7;54;True;True;False;True;True;True;False;False;32955;35594;4872;31;10
10882;340000;68;2;3;0;80;True;True;False;False;False;False;False;True;32955;35594;5018;31;10
10896;270000;47;1;2;3;52;False;False;False;False;False;False;False;False;29554;35594;4911;31;10
10908;570000;108;2;3;3;54;True;True;False;False;False;True;False;True;32955;35594;4827;31;10
10918;369000;70;1;2;1;54;False;True;False;False;False;False;False;False;32955;35594;4575;31;10
10946;568000;73;1;1;7;48;True;True;True;False;True;False;False;True;32955;35594;4663;31;10
10960;675000;115;2;2;3;54;True;True;True;True;True;False;False;True;32955;35594;4872;31;10
10962;1390000;231;3;3;6;54;True;True;False;True;True;False;False;True;32955;35594;4872;31;10
10964;1950000;284;3;4;10;55;True;True;False;True;False;True;False;True;32955;35594;4630;31;10
10976;650000;87;2;2;1;54;False;True;False;False;False;False;False;True;32955;35594;5018;31;10
10980;550000;60;1;1;5;54;True;True;True;False;True;False;False;True;32955;35594;4663;31;10
10986;465000;55;1;1;10;48;True;True;False;False;False;False;False;True;32955;35594;4663;31;10
10997;699999;100;2;2;3;52;True;True;True;True;True;True;False;True;29554;35594;4716;31;10
11011;599000;115;1;3;3;30;True;False;False;True;False;False;False;True;32955;35594;4872;31;10
11012;256600;51;1;1;1;52;False;True;False;False;False;False;False;False;29554;35594;4843;31;10
11026;1245000;225;4;3;2;60;False;True;False;False;True;False;False;True;8567;35594;4688;31;10
11034;1290000;224;3;4;1;65;False;True;False;False;True;False;False;False;32955;35594;4630;31;10
11042;280000;45;1;2;2;65;True;False;False;False;False;False;False;True;32955;35594;4593;31;10
11052;310000;44;1;2;4;52;True;False;False;False;False;False;False;True;29554;35594;4934;31;10
11077;1150000;189;2;4;3;65;True;True;False;False;True;True;False;True;32955;35594;4872;31;10
11084;179500;60;1;2;0;70;False;False;False;False;False;False;False;False;32955;35594;4547;31;10
11114;765000;142;3;4;1;54;False;True;False;False;True;False;False;False;32955;35594;4799;31;10
11138;164000;46;1;3;0;115;False;False;False;False;False;False;False;True;29554;35594;4823;31;10
11148;2875000;434;4;6;10;54;True;True;False;True;True;False;False;True;32955;35594;4630;31;10
11159;900000;101;2;3;7;54;False;True;False;False;False;False;False;False;32955;35594;4630;31;10
11170;275000;88;2;2;0;97;True;False;False;False;False;False;False;True;29554;35594;4823;31;10
11206;550000;85;2;2;4;54;True;True;False;False;False;False;False;True;32955;35594;4951;31;10
11211;254990;100;1;3;1;70;False;False;False;False;False;False;False;True;29554;35594;4884;31;10
11214;1448000;216;3;4;8;45;True;True;False;True;True;True;False;True;32955;35594;4715;31;10
11215;545000;90;2;3;2;42;True;True;False;False;False;True;False;True;29554;35594;4823;31;10
11238;2265000;270;3;4;10;54;True;True;False;True;True;True;False;True;32955;35594;4630;31;10
11256;660000;130;2;3;3;54;True;True;False;False;False;False;False;True;32955;35594;4730;31;10
11257;256600;43;1;1;1;18;False;True;False;False;False;False;False;False;29554;35594;4843;31;10
11260;1640000;249;3;4;6;47;True;False;False;True;True;True;False;True;32955;35594;4799;31;10
11278;795000;140;3;3;3;47;True;True;True;True;True;False;False;True;32955;35594;4685;31;10
11284;545000;86;2;3;2;42;True;True;False;False;False;False;False;True;29554;35594;4823;31;10
11305;1465000;250;3;5;6;60;True;True;False;True;True;False;False;True;32955;35594;4872;31;10
11321;1095000;160;2;3;7;54;False;True;False;False;False;False;False;False;32955;35594;4872;31;10
11325;840000;104;2;2;6;48;True;True;False;False;False;False;False;True;32955;35594;4663;31;10
11329;1500000;270;3;3;3;58;True;True;False;False;False;False;False;True;32955;35594;4630;31;10
11335;232000;45;2;1;0;120;True;False;False;False;False;False;False;False;29554;35594;4823;31;10
11340;635000;139;2;3;4;60;False;True;False;True;True;True;False;False;32955;35594;4872;31;10
11343;200000;48;1;0;2;20;True;True;False;False;False;False;False;False;32955;35594;4872;31;10
11378;545000;90;2;3;2;42;True;True;False;False;False;False;False;True;29554;35594;4823;31;10
14188;290000;77;2;2;1;20;False;False;False;True;True;False;False;True;1097;35596;17149;10;5
14190;390000;90;2;2;0;6;True;True;False;True;True;False;False;True;1097;35596;16870;10;5
14202;310000;90;2;2;0;24;False;False;False;False;True;False;False;True;1097;35596;17080;10;5
14251;325000;75;1;3;3;53;True;True;False;True;False;False;False;True;1097;35596;17080;10;5
14292;384990;126;3;4;1;6;True;True;False;False;True;False;False;False;1097;35596;17368;10;5
14345;310000;85;2;2;0;15;False;True;False;False;True;False;False;True;1097;35596;17080;10;5
14458;150000;42;1;0;2;1;True;True;True;False;True;False;False;True;1097;35596;17002;10;5
14494;420000;110;2;4;1;15;False;True;True;True;True;False;False;True;1097;35596;17080;10;5
14575;270000;89;2;2;1;15;False;True;False;False;True;False;False;True;1097;35596;16875;10;5
14702;285000;69;2;3;2;46;True;False;False;False;False;False;False;False;1097;35596;17080;10;5
15048;230000;73;1;2;1;64;False;False;False;False;False;False;True;False;1097;35596;17080;10;5
17684;250000;97;2;1;0;18;True;True;False;True;True;False;False;True;1558;35687;18546;2;0
17755;950000;400;4;5;1;33;False;False;True;False;True;False;True;True;1558;35687;18546;2;0
17767;539990;147;3;3;1;27;False;False;True;True;True;True;True;True;1558;35687;18546;2;0
17776;635000;276;3;4;0;22;True;False;False;False;True;False;True;True;1558;35687;18546;2;0
17795;629000;200;3;4;0;20;True;False;True;True;True;False;True;True;1558;35687;18546;2;0
17909;439000;126;2;3;2;36;True;False;False;False;True;True;True;True;1558;35687;18546;2;0
18279;525000;117;2;3;6;18;True;True;True;True;True;False;False;True;1558;35687;18546;2;0
18306;619000;220;3;5;0;22;True;False;True;False;True;False;True;True;1558;35687;18546;2;0
18307;609000;230;3;6;0;22;True;False;True;True;True;False;True;True;1558;35687;18546;2;0
18308;679000;240;3;5;0;22;True;False;True;True;True;False;True;True;1558;35687;18546;2;0
18309;685000;245;4;4;0;22;True;False;True;False;False;False;True;False;1558;35687;18546;2;0
18314;635000;265;3;4;4;23;True;False;False;True;True;False;True;True;1558;35687;18546;2;0
18317;379000;98;2;3;1;22;False;True;True;True;True;False;False;True;1558;35687;18546;2;0
18323;650000;254;3;5;0;22;False;False;False;False;True;False;True;True;1558;35687;18546;2;0
18331;539000;230;3;3;0;22;False;False;True;True;True;False;False;True;1558;35687;18546;2;0
18373;455000;111;2;4;1;22;True;True;True;True;True;False;False;True;1558;35687;18546;2;0
18392;319000;125;2;4;1;39;False;True;False;True;False;False;False;True;1558;35687;18546;2;0
18412;678000;300;3;5;0;30;True;False;True;False;True;False;True;True;1558;35687;18546;2;0
18499;640000;200;3;5;0;21;True;False;True;True;True;False;True;True;1558;35687;18546;2;0
9869;330000;80;2;2;1;0;False;True;True;True;True;True;False;True;7000;35699;7708;3;0
9871;355000;96;2;2;1;0;False;True;True;True;True;True;False;True;7000;35699;7708;3;0
9872;464000;119;2;3;1;0;False;True;True;True;True;True;False;True;7000;35699;7708;3;0
9873;497000;106;2;3;0;0;False;True;True;True;True;False;True;True;7000;35699;7708;3;0
9874;349000;92;2;2;1;0;False;True;True;True;True;True;False;True;7000;35699;7708;3;0
9887;334000;81;2;2;1;0;False;True;True;True;True;True;False;True;7000;35699;7708;3;0
14017;375000;190;2;3;0;2;False;False;True;True;False;False;True;True;363;35707;37875;0;0
4822;201000;77;1;4;4;61;False;False;False;False;False;False;False;False;19021;35715;5532;11;0
4881;368000;105;2;4;6;49;True;True;False;True;True;False;False;True;19021;35715;5465;11;0
4890;222500;86;1;2;4;49;True;False;False;False;False;True;False;False;19021;35715;5532;11;0
4916;259000;75;1;4;5;60;False;True;False;False;False;False;False;False;19021;35715;5532;11;0
4959;240000;91;1;3;2;44;False;False;False;False;False;False;False;False;19021;35715;5807;11;0
5009;239900;75;1;1;1;21;True;True;False;True;True;False;False;True;19021;35715;5807;11;0
5034;404000;103;2;4;3;35;True;True;False;True;True;True;False;True;19021;35715;5532;11;0
5181;435000;90;2;3;3;49;True;True;False;True;True;False;False;True;19021;35715;5532;11;0
5216;330000;104;2;3;4;31;False;True;False;False;False;True;False;False;19021;35715;5532;11;0
5219;219000;75;1;2;0;59;False;True;False;False;False;False;False;True;19021;35715;5532;11;0
5246;295000;85;1;4;0;53;True;True;True;False;True;False;False;True;19021;35715;5532;11;0
8765;165000;42;1;1;0;49;True;False;False;False;True;False;False;False;19021;35715;5624;11;0
8830;265000;76;2;2;0;49;False;True;False;False;True;False;False;False;19021;35715;5448;11;0
12418;242000;80;1;3;4;50;False;False;False;False;False;False;False;True;2440;35716;34040;2;0
13447;468000;301;3;5;0;35;True;False;True;True;True;True;True;True;2440;35716;33785;2;0
13623;242000;78;1;3;4;50;False;False;True;False;False;False;False;True;2440;35716;34040;2;0
8316;740000;150;2;4;0;76;False;False;False;True;True;True;True;True;23;35798;12581;3;0
8330;360000;92;2;1;0;24;True;False;False;False;False;False;False;True;23;35798;12492;3;0
17504;132000;145;3;3;0;41;False;False;False;False;False;True;False;True;23;35798;12300;3;0
19040;479000;243;3;5;1;38;False;False;False;True;True;False;True;True;23;35798;12605;3;0
19358;937000;400;4;6;0;22;True;False;True;True;True;False;True;False;23;35798;12605;3;0
9678;78700;52;1;1;1;41;False;False;False;False;False;False;False;False;414;35805;35120;1;0
13990;509900;189;3;3;2;65;False;False;False;True;True;False;True;True;378;35805;35786;2;0
14162;365000;220;3;4;1;30;False;False;True;True;True;True;False;True;110;35814;43939;0;0
1600;362000;166;2;3;0;35;True;True;False;True;True;False;False;True;7854;35826;10984;8;0
12044;565000;123;2;3;4;16;True;True;True;True;True;False;False;True;110;35841;38853;0;0
14141;320000;160;3;3;0;17;False;False;True;True;True;False;True;True;110;35841;43483;0;0
14823;475000;183;3;4;1;0;False;False;False;False;True;False;True;False;110;35841;38705;0;0
14834;320000;176;3;4;1;0;False;False;False;False;True;False;False;False;110;35841;43059;0;0
14836;350000;243;3;3;0;0;False;False;False;False;True;False;False;False;110;35841;43059;0;0
14838;330000;158;3;3;2;0;False;False;False;False;True;False;False;False;110;35841;43059;0;0
14839;310000;174;3;4;0;0;False;False;False;False;True;False;False;False;110;35841;43059;0;0
14840;635000;256;4;4;1;0;False;False;False;False;True;False;True;False;110;35841;38705;0;0
14841;660000;209;4;4;1;0;False;False;False;False;True;False;True;False;110;35841;38705;0;0
14842;635000;262;4;4;1;0;False;False;False;False;True;False;True;False;110;35841;38705;0;0
15273;379900;187;3;4;1;21;False;False;False;True;True;True;True;True;110;35841;43236;0;0
15308;349900;187;3;4;0;20;False;False;False;True;True;True;True;True;110;35841;43063;0;0
14184;379000;203;3;4;2;20;True;False;False;True;True;False;True;True;65;35853;37715;2;0
14576;495000;288;2;4;2;38;False;False;True;True;True;False;True;True;65;35853;37548;2;0
1502;240000;88;1;1;1;49;True;True;True;False;False;True;False;False;6087;35927;12650;11;0
1535;165000;77;1;3;4;51;False;True;False;False;False;False;False;False;6087;35927;13108;11;0
1660;289000;106;2;3;8;45;True;True;False;False;False;False;False;True;6335;35927;13025;11;0
1747;227400;70;1;3;2;45;True;False;False;True;False;False;False;True;6087;35927;13108;11;0
1768;512000;150;3;4;7;27;True;True;False;True;True;False;False;True;6335;35927;12257;11;0
18581;415000;225;3;4;1;13;True;False;False;True;True;False;False;True;282;36033;28360;1;0
18610;210000;68;1;2;1;12;False;True;False;True;True;True;False;True;282;36033;28742;1;0
18792;340000;115;2;3;1;13;False;True;True;True;True;False;False;True;282;36033;28742;1;0
18878;265000;90;2;3;1;19;True;True;True;True;True;False;False;True;282;36033;28473;1;0
18954;329990;90;2;3;0;4;True;True;True;True;True;False;False;True;282;36033;28742;1;0
19074;269000;140;2;3;1;18;True;True;True;True;True;True;False;True;282;36033;28473;1;0
19084;434900;272;4;5;1;16;True;False;True;True;True;True;True;True;282;36033;28275;1;0
19121;279900;120;2;3;2;19;True;True;True;True;True;False;False;True;282;36033;28473;1;0
19147;258771;80;2;3;0;0;False;True;True;False;True;False;False;False;282;36033;28742;1;0
19148;225701;67;2;2;0;0;False;True;True;False;True;False;True;False;282;36033;28742;1;0
19149;183902;50;2;2;0;0;False;True;True;False;True;False;False;False;282;36033;28742;1;0
19150;260639;81;2;3;0;0;False;True;True;False;True;False;True;False;282;36033;28742;1;0
19151;262671;82;2;3;0;0;False;True;True;False;True;False;True;False;282;36033;28742;1;0
19152;223827;66;2;2;0;0;False;True;True;False;True;False;True;False;282;36033;28742;1;0
19185;299900;150;2;3;1;4;True;True;False;True;True;True;False;True;282;36033;28742;1;0
