id;latitud;longitud;distancia_metros_sol
17099;40,28286827;-3,794954346;16801,56
17100;40,33159962;-3,854836606;15948,48
17101;40,33256934;-3,771249109;10997
17102;40,2277138;-3,7634545;21646,03
17103;40,31603363;-3,872636719;18198,28
17104;40,29138668;-3,798511983;16115,25
17105;40,35955187;-3,780117355;9099,77
17106;40,31768896;-3,86317364;17456,96
17107;40,32733245;-3,761966383;11126,42
17108;40,29049313;-3,91286494;22635,62
17109;40,19433792;-3,67948783;24836,32
17110;40,3575437;-3,7866703;9654,82
17111;40,3075574;-3,8643256;18263,6
17112;40,19525863;-3,676960063;24752,87
17113;40,1888604;-3,67143;25507,23
17114;40,31097455;-3,731281256;12015,53
17115;40,303184;-3,728414274;12824,01
17116;40,18856858;-3,678444115;25482,97
17118;40,357053;-3,7794579;9257,94
17119;40,18533807;-3,687985221;25786,98
17120;40,3281942;-3,76527;11168,97
17121;40,3425654;-3,7476696;9076,46
17122;40,1805485;-3,669696;26441,95
17123;40,1754065;-3,6880718;26889,58
17124;40,19549973;-3,84410083;27357,03
17125;40,32303255;-3,858252796;16759,06
17126;40,34558806;-3,814582703;12306,26
17127;40,29661176;-3,831409507;17217,81
17128;40,34930668;-3,822009036;12541,06
17129;40,35049465;-3,810558626;11695,36
17130;40,3466796;-3,8241524;12862,28
17131;40,2769033;-3,800019137;17588,35
17132;40,2072681;-3,9210728;29729,24
17133;40,19476493;-3,682002614;24772,38
17134;40,29661176;-3,831409507;17217,81
17135;40,34376034;-3,780299331;10416,84
17136;40,3363102;-3,7798725;11055,09
17137;40,32184835;-3,870274015;17645,76
17138;40,2314646;-3,7699482;21379,16
17139;40,31034285;-3,733504457;12122,49
17140;40,3009756;-3,734676;13162,35
17141;40,32108284;-3,851789018;16473,9
17142;40,16397535;-3,62118126;28982,77
17143;40,27373824;-3,904847451;23338,04
17144;40,33721946;-3,866366486;16396,99
17145;40,3317626;-3,8778232;17541,96
17146;40,27864225;-3,800931085;17453,76
17147;40,28286827;-3,794954346;16801,56
17148;40,3094081;-3,7198408;12036,98
17149;40,2374365;-3,764136;20610,92
17150;40,3106963;-3,7280841;11995,94
17151;40,3076615;-3,7297235;12352,63
17152;40,31013641;-3,923769201;22119,06
17153;40,28381314;-3,747596761;15267,22
17154;40,21412254;-3,851843796;25821,66
17155;40,3236479;-3,8574846;16665,48
17156;40,1994555;-3,693405095;24198,71
17157;40,2368047;-3,7019298;20030,91
17158;40,33299079;-3,774943655;11124,1
17159;40,33524049;-3,770895922;10728,72
17160;40,2945052;-3,7860595;15305,69
17161;40,19948093;-3,795309793;25402,33
17162;40,18876665;-3,6787533;25458,85
17163;40,1925177;-3,6680939;25135,15
17164;40,3009756;-3,734676;13162,35
17165;40,2777211;-3,7911693;17170,38
17166;40,27902166;-3,784397173;16797,87
17167;40,32890078;-3,734562093;10136,78
17168;40,15404923;-3,631428449;29865,25
17169;40,29129012;-3,81139527;16696,32
17170;40,2003761;-3,6887262;24113,8
17171;40,26089691;-3,911697168;24746,36
17172;40,26483124;-3,911941326;24456,17
17173;40,28744153;-3,818167005;17370,48
17174;40,34362617;-3,748332198;8992,65
17175;40,31401051;-3,839174774;16219,82
17176;40,34537174;-3,815868911;12405,17
17177;40,33973695;-3,774047663;10458,82
17178;40,27251125;-3,927208625;24845,36
17179;40,28954044;-3,915590792;22882,61
17180;40,26722851;-3,901342944;23626,71
17181;40,24447651;-3,936790162;27545,35
17182;40,2856483;-3,9118331;22907,18
17183;40,20578382;-3,802178478;24925,37
17185;40,2057252;-3,8024992;24940,65
17186;40,16278819;-3,618803873;29159,96
17187;40,30800037;-3,737499505;12451,18
17188;40,3565546;-3,815675848;11632,56
17189;40,16183649;-3,627089475;29097,94
17190;40,15441465;-3,632388869;29808,88
17191;40,3117523;-3,723764309;11821,7
17192;40,29294672;-3,810977188;16522,87
17193;40,18648249;-3,675900098;25732,88
17194;40,35943981;-3,780286829;9118,74
17195;40,35943981;-3,780286829;9118,74
17196;40,35943981;-3,780286829;9118,74
17197;40,26483124;-3,911941326;24456,17
17198;40,26675935;-3,916815779;24610,04
17199;40,28879655;-3,914958286;22892,02
17200;40,2807868;-3,7956311;17033,52
17201;40,25767311;-3,817857725;20187,95
17202;40,25767311;-3,817857725;20187,95
17203;40,1811311;-3,69059115;26244,01
17204;40,35093315;-3,81144871;11723,29
17205;40,1811311;-3,69059115;26244,01
17206;40,3055782;-3,7264535;12534,66
17207;40,3009756;-3,734676;13162,35
17208;40,3009756;-3,734676;13162,35
17209;40,1805485;-3,669696;26441,95
17210;40,25692434;-3,696314114;17803,74
17211;40,25398595;-3,700805575;18121,45
17212;40,24996392;-3,691867311;18593,49
17213;40,25398595;-3,700805575;18121,45
17214;40,2941864;-3,9137592;22442,55
17215;40,21802435;-3,852412897;25467,31
17216;40,3281942;-3,76527;11168,97
17217;40,2003761;-3,6887262;24113,8
17218;40,3557248;-3,7788438;9329,13
17219;40,23987071;-3,69973194;19692,15
17220;40,26253305;-3,859955264;21692,8
17221;40,2590419;-3,6988141;17562,33
17222;40,243422;-3,705388798;19295,29
17223;40,3036844;-3,92557965;22640,46
17224;40,32478417;-3,880939936;18190,98
17225;40,3234196;-3,780066;12255,32
17226;40,32478417;-3,880939936;18190,98
17227;40,2335575;-3,777995682;21346,44
17229;40,26135333;-3,914515497;24881,88
17230;40,3409024;-3,748277822;9266,25
17231;40,31291541;-3,932542634;22589,53
17232;40,1896833;-3,8576408;28449,64
17233;40,2113347;-3,8555026;26243,89
17234;40,2375383;-3,7727413;20793,9
17235;40,3234196;-3,780066;12255,32
17236;40,24686903;-3,701441923;18912,18
17237;40,2762065;-3,924279248;24390,42
17238;40,3009756;-3,734676;13162,35
17239;40,26014701;-3,861179688;21966,51
17240;40,26367049;-3,861713827;21684,6
17241;40,26066387;-3,853364045;21523,5
17242;40,1890494;-3,679911526;25419,59
17243;40,33178973;-3,751020367;10287,99
17244;40,33133278;-3,749465504;10284,22
17245;40,3161669;-3,717370767;11267,02
17246;40,2091885;-3,8726818;27191,49
17247;40,18698207;-3,686403118;25611,67
17248;40,3389153;-3,7347419;9070,3
17249;40,3383891;-3,765930832;10209,87
17250;40,3567429;-3,778091244;9202,97
17251;40,31778485;-3,786155008;13060,51
17252;40,3132012;-3,9216427;21784,57
17253;40,28954044;-3,915590792;22882,61
17254;40,2912376;-3,9126306;22568,62
17255;40,31719406;-3,785544201;13088,49
17256;40,23876893;-3,763545405;20454,94
17257;40,1912403;-3,6740182;25221,4
17258;40,1617895;-3,62192366;29203,76
17259;40,3200151;-3,8714168;17845,88
17260;40,3523542;-3,827838;12745,36
17261;40,2400519;-3,7645268;20337,78
17262;40,19337129;-3,8415627;27477,96
17263;40,33756425;-3,766958766;10333,48
17264;40,15722146;-3,619706326;29741,93
17265;40,2281435;-3,7615099;21561,4
17266;40,31306497;-3,928492707;22286,86
17267;40,31306497;-3,928492707;22286,86
17268;40,21802435;-3,852412897;25467,31
17269;40,2762065;-3,924279248;24390,42
17270;40,24757355;-3,82919815;21637,05
17271;40,3076615;-3,7297235;12352,63
17272;40,3076615;-3,7297235;12352,63
17273;41,0286536;-3,6255742;68335,58
17274;40,3581963;-3,7776561;9060,47
17275;40,3034639;-3,9268057;22740,48
17276;40,296741;-3,8367671;17496,08
17277;40,32683581;-3,856815433;16402
17278;40,2276357;-3,75292;21462,5
17279;40,3458164;-3,849049;14645,46
17280;40,2277138;-3,7634545;21646,03
17281;40,4088976;-3,6990671;970,92
17282;40,3399222;-3,8372885;14203,24
17283;40,2276357;-3,75292;21462,5
17284;40,3095877;-3,7380821;12291,19
17285;40,3161669;-3,717370767;11267,02
17286;40,2774625;-3,7943157;17313,16
17287;40,3399222;-3,8372885;14203,24
17288;40,3529988;-3,8163462;11910,9
17289;40,3161669;-3,717370767;11267,02
17290;40,2436948;-3,7729685;20143,62
17291;40,3161669;-3,717370767;11267,02
17292;40,34667352;-3,828388565;13149,52
17293;40,29671685;-3,792483261;15347,19
17294;40,27435563;-3,802382243;17932,4
17295;40,311798;-3,7224742;11801,3
17296;40,32946994;-3,764751876;11023,09
17297;40,26781161;-3,907154943;23933,73
17298;40,26684447;-3,922082085;24933,38
17299;40,3132012;-3,9216427;21784,57
17300;40,23522772;-3,754405353;20661,06
17301;40,34932494;-3,824023451;12676,81
17302;40,23078724;-3,774254985;21550,55
17303;40,325654;-3,85235;16186,33
17304;40,32293927;-3,717460898;10519,2
17305;40,29110202;-3,783125155;15533,75
17306;40,22657774;-3,774733343;22011,67
17307;40,5039812;-3,5033719;19504,12
17308;40,30603992;-3,858683998;18024,99
17309;40,26230747;-3,918453385;25049,78
17310;40,27251125;-3,927208625;24845,36
17311;40,334859;-3,868371;16682,44
17312;40,26897703;-3,908448085;23923,47
17313;40,27476863;-3,923747675;24459,07
17314;40,27906934;-3,909760347;23248,52
17315;40,28601425;-3,915130871;23097,5
17316;40,2762065;-3,924279248;24390,42
17317;40,27476863;-3,923747675;24459,07
17318;40,27295593;-3,926315365;24755,59
17319;40,27562318;-3,921037309;24222,42
17320;40,28236908;-3,785558283;16499,89
17321;40,3066786;-3,8752207;19025,09
17322;40,27476863;-3,923747675;24459,07
17323;40,29183975;-3,910615691;22393,1
17324;40,31749451;-3,724811522;11204,26
17325;40,32291939;-3,87752593;18072,08
17326;40,32291939;-3,87752593;18072,08
17327;40,32291939;-3,87752593;18072,08
17328;40,30421744;-3,935780404;23331,69
17329;40,30600693;-3,932943329;23021,86
17330;40,28954044;-3,915590792;22882,61
17331;40,30986219;-3,852499062;17351,82
17332;40,30986219;-3,852499062;17351,82
17333;40,30312375;-3,863885348;18568,58
17334;40,30312375;-3,863885348;18568,58
17335;40,30312375;-3,863885348;18568,58
17336;40,28759878;-3,913293206;22865,42
17337;40,29385989;-3,914302765;22501,23
17338;40,30986219;-3,852499062;17351,82
17339;40,32266212;-3,739205606;10910,65
17340;40,3009756;-3,734676;13162,35
17341;40,23819242;-3,76108751;20466,37
17342;40,311798;-3,7224742;11801,3
17343;40,2762065;-3,924279248;24390,42
17344;40,28513751;-3,799236884;16750,69
17345;41,0286536;-3,6255742;68335,58
17346;40,3161669;-3,717370767;11267,02
17347;40,30937788;-3,727132048;12126,78
17348;40,32478417;-3,880939936;18190,98
17349;40,28368145;-3,918295277;23469,45
17350;40,28491165;-3,911456485;22935,02
17351;40,28961389;-3,909969092;22505,3
17352;40,23185;-3,7735198;21419,71
17353;40,4028693;-3,6072165;8302,86
17354;40,24893772;-3,772198099;19567,23
17355;40,3315356;-3,875572792;17395,6
17356;40,23754121;-3,76318335;20579,65
17357;40,39283175;-3,83397095;11366,06
17358;40,26575355;-3,90583615;24013,11
17359;40,27876966;-3,923030347;24126,57
17360;40,28694924;-3,911954656;22823,1
17361;40,29049313;-3,91286494;22635,62
17362;40,27347442;-3,925487989;24664,77
17363;40,27271313;-3,922662163;24537,93
17364;40,29661176;-3,831409507;17217,81
17365;40,24978806;-3,823881769;21202,5
17366;40,3009756;-3,734676;13162,35
17367;40,3231677;-3,7790018;12231,74
17368;40,2429919;-3,7038365;19342,49
17369;40,26131333;-3,861698105;21890,53
17370;40,3009756;-3,734676;13162,35
17371;40,2396703;-3,762329362;20332,35
17372;40,2698157;-3,9005999;23379,64
17373;40,2402408;-3,7649914;20327,52
17374;40,26763573;-3,922766477;24917,71
17375;40,32550798;-3,762358968;11323,09
17376;40,31987262;-3,879393064;18398,29
17377;40,15621444;-3,623718655;29771,46
17378;40,17380533;-3,689037474;27063,57
17379;40,2396703;-3,762329362;20332,35
17380;40,2475108;-3,7705719;19678,53
17381;40,23631223;-3,7664967;20782,52
17382;40,28954044;-3,915590792;22882,61
17383;40,2436948;-3,7729685;20143,62
17384;40,29053562;-3,913010846;22642,37
17385;40,2402773;-3,7610157;20239,82
17386;40,34932494;-3,824023451;12676,81
17387;40,2946917;-3,7490969;14131,56
17389;40,3400305;-3,855370572;15446,07
17390;40,3161669;-3,717370767;11267,02
17391;40,3389153;-3,7347419;9070,3
17392;40,31512347;-3,855535929;17147,74
17393;40,2373952;-3,7718902;20788,94
17394;40,3250853;-3,768435254;11600,29
17395;40,1805485;-3,669696;26441,95
17396;40,1914139;-3,8410547;27656,91
17397;40,3364492;-3,7405905;9485,25
17398;40,3092277;-3,9270075;22404,97
17399;40,2375871;-3,775974795;20867,72
17400;40,2402408;-3,7649914;20327,52
17401;40,1667334;-3,617306;28766,98
17402;40,3009756;-3,734676;13162,35
17403;40,34783146;-3,80455987;11501,91
17404;40,2264448;-3,7645286;21804,65
17405;40,22693305;-3,760840006;21679,68
17406;40,33647452;-3,840484249;14651,28
17407;40,3523542;-3,827838;12745,36
17408;40,19071909;-3,838304801;27629,73
17409;40,1725986;-3,8184669;28865,77
17410;40,2634138;-3,9045217;24117,35
17411;40,2436948;-3,7729685;20143,62
17412;40,32887884;-3,871704301;17287,81
17413;40,32734996;-3,770767949;11475,94
17414;40,32451283;-3,766663374;11586,33
17415;40,2367164;-3,769636224;20809,18
17416;40,2046482;-3,8858194;28216,44
17417;40,17486665;-3,686441326;26956,61
17418;40,16615771;-3,620159351;28768,47
17419;40,3441529;-3,8280233;13293,58
17420;40,35208541;-3,800976342;10960,85
17421;40,2934701;-3,7991889;15944
17422;40,33160822;-3,763535567;10764,79
17423;40,28798735;-3,786609635;15974,43
17424;40,311798;-3,7224742;11801,3
17425;40,2591408;-3,6985568;17551,84
17426;40,29661176;-3,831409507;17217,81
17428;40,2774625;-3,7943157;17313,16
17430;40,29112245;-3,792859029;15907,27
17431;40,34761245;-3,828806626;13116,33
17432;40,2846269;-3,2070525;44569,89
17433;40,2110074;-3,1962658;48725,06
17434;40,0741759;-3,4961218;41982,52
17435;40,1183927;-3,15960005;56849,01
17436;40,1186223;-3,1587454;56892,94
17437;40,03416555;-3,6095064;43304,86
17438;40,1065814;-3,389463;43602,12
17439;40,4473978;-3,6957572;3449,64
17440;40,0302871;-3,5925606;44014,2
17441;40,1374483;-3,5798862;32800,56
17442;40,0609446;-3,5926935;40687,69
17443;40,17102606;-3,282620629;44967,32
17444;40,35580219;-3,268475797;37468,89
17445;40,13555352;-3,443536768;38281,42
17446;40,31173183;-3,444642615;24858,44
17447;40,2177736;-3,5850234;24318,95
17448;40,3549729;-3,262327;37997,99
17449;40,2984186;-3,4329481;26444,66
17450;40,35191047;-3,534827578;16014,03
17451;40,2567009;-3,2376227;43322,87
17452;40,3468965;-3,5229322;17165,3
17453;40,06486;-3,6083016;39975,42
17454;40,11869752;-3,161427049;56703,33
17455;40,0592783;-3,555057901;41719,36
17456;40,1837131;-3,1035311;57109,85
17457;40,3436154;-3,2570901;38683,76
17458;40,1099155;-3,3814108;43732,59
17459;40,2584893;-3,241969827;42904,77
17460;40,2302259;-3,1088277;54523,1
17461;40,2572727;-3,2384267;43234,46
17462;40,29534334;-3,427742473;26998,05
17463;40,106472;-3,3918279;43489,43
17464;40,2963609;-3,3039467;36415,87
17465;40,02357081;-3,613702086;44400,83
17466;40,2937788;-3,3023434;36649,14
17467;40,07276246;-3,450210489;43896,62
17468;40,10581275;-3,382170265;44050,24
17469;40,3612606;-3,26499;37653,23
17470;40,10581275;-3,382170265;44050,24
17471;40,1181925;-3,1595493;56865,56
17472;40,10581275;-3,382170265;44050,24
17473;40,1840316;-3,106115;56898,47
17474;40,2306982;-3,4324007;30938,1
17475;40,107583;-3,387693;43606,04
17476;40,3478717;-3,2790305;36766,28
17477;40,2292321;-3,4400236;30572,32
17478;40,1335708;-3,3388961;44155,72
17479;40,1355924;-3,5691886;33295,8
17480;40,2435984;-3,318825;37880,3
17481;40,1149162;-3,2503308;51053,35
17482;40,11908402;-3,160097421;56769,68
17483;40,3349225;-3,5248423;17671,4
17484;40,1349322;-3,3359973;44220,65
17485;40,0628603;-3,5967187;40402,41
17486;40,1710766;-3,274410841;45518,66
17487;40,1683695;-3,2721484;45853,62
17488;40,36563135;-3,531378048;15655,77
17489;40,3400609;-3,3848538;28314,73
17490;40,2844562;-3,2078574;44511,84
17491;40,3675293;-3,3227499;32712,09
17492;40,1058071;-3,3888007;43704,71
17493;40,2453659;-3,317835;37852,76
17494;40,17023872;-3,275355338;45510,91
17495;40,1681485;-3,275967;45610,57
17496;40,2293959;-3,4405459;30527,52
17497;40,0322384;-3,5902359;43845,12
17498;40,11551753;-3,156890242;57223,28
17499;40,23065795;-3,349514777;36465,48
17500;40,0319415;-3,5971265;43752,83
17501;40,16538423;-3,276790092;45742,99
17502;40,10758366;-3,390396625;43465,37
17503;40,1125858;-3,2557229;50882,13
17504;40,5144105;-3,7722874;12300,37
17505;40,1035044;-3,489408958;39304,12
17506;40,1380933;-3,4202711;39227,7
17507;40,110805;-3,2510851;51308,19
17508;40,11759542;-3,159902903;56880,21
17509;40,10581275;-3,382170265;44050,24
17510;40,29829996;-3,43549082;26264,73
17511;40,146066;-3,0985805;59502,51
17512;40,1679289;-3,2766591;45578,79
17513;40,17222668;-3,275150902;45391,46
17514;40,1164727;-3,160666;56901,24
17515;40,02945945;-3,606509941;43866,4
17516;40,2860344;-3,2087809;44379,67
17517;40,0353604;-3,5806765;43693,03
17518;40,2363735;-3,3532473;35844,66
17519;40,3642427;-3,246215;39170,74
17520;40,1603241;-3,3655464;40447,74
17521;40,1385091;-3,4232042;39039,05
17522;40,11069044;-3,519477549;37463,66
17523;40,0363047;-3,595588;43305,62
17524;40,1734293;-3,2839379;44715,86
17525;40,0843247;-3,4477946;42882,83
17526;40,37277334;-3,533886233;15182,26
17527;40,02280638;-3,604473718;44625,58
17528;40,29956401;-3,432850502;26388,43
17529;40,29640434;-3,438164011;26176,69
17530;40,1686636;-3,2827168;45121,58
17531;40,0538969;-3,5624396;42107,85
17532;40,30258134;-3,439601449;25724,9
17533;40,0882706;-3,4304812;43273,3
17534;40,0807346;-3,4529547;43009,69
17535;40,1403745;-3,414304;39340,94
17536;40,03144245;-3,6015972;43730,44
17537;40,1118634;-3,2531525;51098,64
17538;40,2077983;-3,5685442;25919,44
17539;40,1194722;-3,1591493;56809,79
17540;40,107583;-3,387693;43606,04
17541;40,2583799;-3,2402283;43044,41
17542;40,0349777;-3,5979681;43407,7
17543;40,3027507;-3,4467849;25188,09
17544;40,1839061;-3,1044656;57029,43
17545;40,10581275;-3,382170265;44050,24
17546;40,2457356;-3,3174177;37862,55
17547;40,3591215;-3,256781;38378,91
17548;40,2085407;-3,5829471;25328,28
17549;40,2315461;-3,109853;54386,47
17550;40,03490029;-3,600623089;43370,16
17551;40,2127165;-3,1950237;48728,71
17552;40,0685748;-3,2382707;55316,47
17553;40,3536054;-3,5310879;16214,37
17554;40,30368445;-3,44751605;25082,18
17555;40,10581275;-3,382170265;44050,24
17556;40,0616555;-3,6006678;40459,34
17557;40,16665162;-3,274041143;45841,72
17558;40,3805155;-3,5958896;9974,08
17559;40,2452332;-3,316389019;37966,12
17560;40,3601328;-3,5309459;15922,93
17561;40,0302871;-3,5925606;44014,2
17562;40,03490029;-3,600623089;43370,16
17563;40,03689612;-3,598239451;43194,2
17564;40,0296095;-3,6052628;43870,02
17565;40,2275101;-3,4369658;30892,69
17566;40,10581275;-3,382170265;44050,24
17567;40,02608972;-3,619408927;44043,75
17568;40,22658307;-3,437980219;30900,47
17569;40,10581275;-3,382170265;44050,24
17570;40,0288013;-3,6020231;44011,29
17571;40,2105227;-3,1946591;48870,78
17572;40,29500701;-3,429730987;26871,24
17573;40,3021542;-3,4405944;25675,44
17574;40,2088093;-3,1931697;49072,35
17575;40,1847671;-3,1100671;56562,64
17576;40,0354073;-3,602309;43286,29
17577;40,37797611;-3,529658452;15347,68
17578;40,1643005;-3,3701359;39859,34
17579;40,17102606;-3,282620629;44967,32
17580;40,1414129;-3,42665347;38604,45
17581;40,0836344;-3,450941932;42814,75
17582;40,3651348;-3,5524607;14030,81
17583;40,03960684;-3,610932805;42687,81
17584;40,3190333;-3,4777889;22005,93
17585;40,1833053;-3,103397;57140,72
17586;40,1404671;-3,4231068;38871,46
17587;40,30430527;-3,448405964;24982,24
17588;40,0302677;-3,6087518;43742,71
17589;40,35897672;-3,535138845;15650,21
17590;40,23333518;-3,437248617;30436,23
17591;40,1660064;-3,4641319;34508,37
17592;40,3671189;-3,3204359;32913,04
17593;40,351466;-3,2576665;38459,12
17594;40,0375238;-3,582526;43422,01
17595;40,2270759;-3,4341775;31098,83
17596;40,059921;-3,5989222;40679,79
17597;40,1427364;-3,4215441;38753,64
17598;40,36739292;-3,539237899;14964,46
17599;40,30368445;-3,44751605;25082,18
17600;40,3006226;-3,4398426;25815,86
17601;40,3381881;-3,3813911;28657,8
17602;40,33893377;-3,378809557;28840,9
17603;40,30129761;-3,435360386;26108,08
17604;40,2680021;-3,5680874;20150,36
17605;40,1842736;-3,1076042;56773,7
17606;40,03075699;-3,593926118;43938,46
17607;40,3328474;-3,399192997;27423,61
17608;40,365712;-3,26514235;37561,05
17609;40,29534334;-3,427742473;26998,05
17610;40,2066887;-3,5698645;25981,21
17611;40,03960684;-3,610932805;42687,81
17612;40,1421699;-3,4265625;38542,31
17613;40,1124343;-3,1649035;56877,87
17614;40,1033833;-3,4819553;39612,32
17615;40,0682286;-3,2408342;55188,47
17616;40,2294697;-3,110522;54422,73
17617;40,02801444;-3,616061769;43879,75
17618;40,2552039;-3,2354997;43555,82
17619;40,1102433;-3,2566351;50998,66
17620;40,36731765;-3,320382358;32913,75
17621;40,35941682;-3,529683394;16052,77
17622;40,17739991;-3,440891584;34721,44
17623;40,1372047;-3,4215705;39238,65
17624;40,6786623;-3,7918012;30042,5
17625;40,1369965;-3,571629904;33078,48
17626;40,1414129;-3,42665347;38604,45
17627;40,2077983;-3,5685442;25919,44
17628;40,20987692;-3,570407419;25642,26
17629;40,02275229;-3,627537323;44304,26
17630;40,1181925;-3,1595493;56865,56
17631;40,11175285;-3,38623205;43317,63
17632;40,3691635;-3,2228001;41056,66
17633;40,21040963;-3,571311181;25555,36
17634;40,2068197;-3,5714834;25908,49
17635;40,3339191;-3,2344019;40797,56
17636;40,1389466;-3,4262531;38843,27
17637;40,30368445;-3,44751605;25082,18
17638;40,2474594;-3,315431;37912,2
17639;40,21695494;-3,585575179;24382,68
17640;40,3536054;-3,5310879;16214,37
17641;40,0714241;-3,4868639;42593,94
17642;40,3536054;-3,5310879;16214,37
17643;40,1725693;-3,2746482;45402,71
17644;40,10762111;-3,383718535;43810,77
17645;40,3556708;-3,2574804;38387,7
17646;40,03045315;-3,603121318;43812,93
17647;40,3381881;-3,3813911;28657,8
17648;40,3527259;-3,5134148;17614,2
17649;40,167781;-3,2678473;46184,57
17650;40,1074198;-3,3871634;43648
17651;40,6784222;-3,5233202;32820,65
17652;40,0320927;-3,6032879;43631,34
17653;40,10581275;-3,382170265;44050,24
17654;40,2473364;-3,3137441;38043,14
17655;40,11431117;-3,15701052;57294,02
17656;40,3469794;-3,2526568;38973,6
17657;40,13947492;-3,424250001;38899,74
17658;40,2294199;-3,43671906;30763,43
17659;40,133295;-3,3385656;44197,29
17660;40,2068364;-3,5717149;25898,34
17661;40,29534334;-3,427742473;26998,05
17662;40,34960541;-3,258595966;38422,11
17663;40,2077983;-3,5685442;25919,44
17664;40,0547942;-3,5994331;41227,06
17665;40,1701526;-3,28011705;45195,16
17666;40,10581275;-3,382170265;44050,24
17667;40,3536054;-3,5310879;16214,37
17668;40,33529691;-3,516160327;18284,52
17669;40,24192877;-3,321773415;37761,05
17670;40,03366868;-3,599284933;43527,28
17671;40,2177785;-3,583213;24382,27
17672;40,2077983;-3,5685442;25919,44
17673;40,3381741;-3,3809863;28690,93
17674;40,2077983;-3,5685442;25919,44
17675;40,3536054;-3,5310879;16214,37
17676;40,2125458;-3,4483654;31378,1
17677;40,33479691;-3,525470142;17633,11
17678;40,29978376;-3,450729483;25070,25
17679;40,3536054;-3,5310879;16214,37
17680;40,0320927;-3,6032879;43631,34
17681;40,29932941;-3,45369806;24882,27
17682;40,3837428;-3,6425709;6345,79
17683;40,1401904;-3,4156842;39284,09
17684;40,3296966;-3,5169413;18545,72
17685;40,29974806;-3,437334617;26048,62
17686;40,0320927;-3,6032879;43631,34
17687;40,119408;-3,1616809;56639,48
17688;40,2269877;-3,4347405;31070,48
17689;40,0302871;-3,5925606;44014,2
17690;40,4012423;-3,5957286;9292,28
17691;40,21170956;-3,574418542;25310,44
17692;40,29978376;-3,450729483;25070,25
17693;40,107583;-3,387693;43606,04
17694;40,0320927;-3,6032879;43631,34
17695;40,10581275;-3,382170265;44050,24
17696;40,29978376;-3,450729483;25070,25
17697;40,03490029;-3,600623089;43370,16
17698;40,10581275;-3,382170265;44050,24
17699;40,29978376;-3,450729483;25070,25
17700;40,29978376;-3,450729483;25070,25
17701;40,4012423;-3,5957286;9292,28
17702;40,29978376;-3,450729483;25070,25
17703;40,3536054;-3,5310879;16214,37
17704;40,107583;-3,387693;43606,04
17705;40,22760429;-3,114970489;54155,5
17706;40,02918145;-3,59805946;44037,03
17707;40,10581275;-3,382170265;44050,24
17708;40,02765113;-3,600294452;44165,62
17709;40,25555802;-3,236217281;43484,07
17710;40,1181925;-3,1595493;56865,56
17711;40,03326213;-3,595459832;43638,66
17712;40,0275305;-3,613214407;43974,3
17713;40,0115449;-3,6003573;45921,49
17714;40,10574429;-3,484326058;39285,65
17715;40,10581275;-3,382170265;44050,24
17716;40,0308179;-3,5921319;43964,36
17717;40,3193722;-3,1813692;45547,5
17718;40,10581275;-3,382170265;44050,24
17719;40,353516;-3,2554682;38599,09
17720;40,0593356;-3,6017649;40691,42
17721;40,10995875;-3,38030115;43787,74
17722;40,107583;-3,387693;43606,04
17723;40,0720975;-3,5586816;40267,49
17724;40,2275483;-3,4393826;30740,22
17725;40,0214555;-3,620732;44534,48
17726;40,1409814;-3,4250258;38726,67
17727;40,2980682;-3,4363836;26212,37
17728;40,02454235;-3,601133324;44490,55
17729;40,22658307;-3,437980219;30900,47
17730;40,29155008;-3,301122166;36838,75
17731;40,107583;-3,387693;43606,04
17732;40,30690264;-3,484878966;22201,32
17733;40,33479691;-3,525470142;17633,11
17734;40,1022742;-3,4932965;39274,62
17735;40,10581275;-3,382170265;44050,24
17736;40,29155008;-3,301122166;36838,75
17737;40,10581275;-3,382170265;44050,24
17738;40,3492389;-3,2712634;37378,62
17739;40,2680021;-3,5680874;20150,36
17740;40,10581275;-3,382170265;44050,24
17741;40,211441;-3,584124536;24992,86
17742;40,3837428;-3,6425709;6345,79
17743;40,0320927;-3,6032879;43631,34
17744;40,0373094;-3,583982445;43416,1
17745;40,3536054;-3,5310879;16214,37
17746;40,3469794;-3,2526568;38973,6
17747;40,30368445;-3,44751605;25082,18
17748;40,29978376;-3,450729483;25070,25
17749;40,03438795;-3,608585626;43295,04
17750;40,1406476;-3,1106862;58932,77
17751;40,344941;-3,2637917;38097,44
17752;40,06808202;-3,50202424;42394,39
17753;40,35026999;-3,524718647;16862,01
17754;40,2295055;-3,1086844;54565,13
17755;40,3296966;-3,5169413;18545,72
17756;40,0320927;-3,6032879;43631,34
17757;40,23879084;-3,352099711;35775,31
17758;40,0320927;-3,6032879;43631,34
17759;40,107583;-3,387693;43606,04
17760;40,16994323;-3,272692167;45711,14
17761;40,17015218;-3,276988598;45406,29
17762;40,1687436;-3,2759509;45571,43
17763;40,8271863;-3,5383965;47698,39
17764;40,02956564;-3,603551424;43902,67
17765;40,3711961;-3,528031972;15708,27
17766;40,3393561;-3,5176085;17956,56
17767;40,3296966;-3,5169413;18545,72
17768;40,05950569;-3,596678108;40766,82
17769;40,35478295;-3,539402792;15524,17
17770;40,02979823;-3,591246475;44091,3
17771;40,3501242;-3,2550625;38704,44
17772;40,1383114;-3,4217174;39133,44
17773;40,1822288;-3,1052097;57058,85
17774;40,3521623;-3,2717065;37276,9
